,var_mfcc_1,var_mfcc_2,var_mfcc_3,var_mfcc_4,var_mfcc_5,var_mfcc_6,var_mfcc_7,var_mfcc_8,var_mfcc_9,var_mfcc_10,var_mfcc_11,var_mfcc_12,var_mfcc_13,var_mfcc_14,var_mfcc_15,var_mfcc_16,var_mfcc_17,var_mfcc_18,var_mfcc_19,var_mfcc_20,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19,mean_mfcc_20,emotion
4528,15131.233,6807.0596,2010.4084,1482.8813,554.596,780.0105,174.1471,639.00824,220.87509,145.70674,140.28998,203.35786,129.45322,59.492664,120.92176,77.66784,68.43984,82.77517,176.9775,246.60373,-460.97253,-15.32914,-31.900269,1.5797011,-23.507326,-15.057399,-24.398476,-10.728283,-18.735064,0.4491182,-19.375965,4.0600004,-14.21013,0.12485103,-8.009531,-1.0470021,-9.779084,4.881236,-11.138036,7.0870986,disgust
4529,9490.458,5827.221,1492.693,2454.1023,595.4264,720.00836,222.1542,450.56415,176.83418,212.93336,64.88101,137.5572,97.27003,78.64671,84.38578,88.71077,48.192524,53.489994,123.17861,179.37003,-477.8282,-23.697485,-13.971176,15.533509,-24.73198,-13.022843,-18.28048,-14.585111,-19.666765,-4.127518,-17.48418,1.6783563,-12.019383,6.355697,-14.762969,-2.0957394,-5.321931,-0.31909645,-10.35816,7.3258057,disgust
4530,9993.175,6404.554,1166.1454,1362.2107,533.0846,787.7477,192.31554,584.4746,384.36145,109.69102,103.04268,185.26411,175.5377,87.23393,102.27807,121.445175,46.30241,36.43114,76.977234,175.91162,-484.99435,-5.9564447,-17.368616,8.362131,-17.253271,-5.788044,-15.616612,-14.12146,-19.867285,2.576034,-16.226992,4.087667,-13.680508,3.7156823,-9.892933,-2.9039075,-5.107058,0.82148296,-11.841906,5.0528994,disgust
4531,8211.576,8153.153,1685.6017,2057.6821,644.44543,842.6584,161.77101,401.46985,244.85619,183.21321,133.99103,80.85176,75.19956,88.458565,70.02913,102.003265,65.61869,60.52061,220.92102,311.56146,-485.19687,-32.810764,-13.751602,4.633533,-20.118166,-12.223504,-20.850113,-13.625047,-21.2791,-2.0763311,-18.02674,4.2084146,-12.267743,3.9742057,-11.592944,-4.1297164,-3.580027,2.1282783,-8.285254,7.0278087,disgust
4532,14319.107,6896.467,2162.2874,1192.121,500.9874,629.9245,145.16917,680.31665,200.63196,166.11378,132.54137,265.70685,105.564995,76.27528,57.78168,108.54934,66.09673,65.87579,55.3431,151.31212,-489.12613,-14.715383,-31.53975,-8.994439,-29.259886,-0.314589,-20.077412,-10.925214,-17.05938,2.902032,-16.865263,2.6517127,-11.402967,3.915714,-8.126113,-3.5973125,-7.481207,2.9446783,-10.825846,6.8643394,disgust
4533,8350.802,8202.333,1359.4985,2494.5144,601.414,835.1926,232.25945,561.87775,262.8736,135.06456,136.62971,194.54994,120.58769,60.69565,82.60078,117.75117,62.803688,119.17449,244.55295,289.81906,-494.4975,-44.4594,-19.32804,16.306625,-26.450996,-1.0975903,-21.087984,-14.194932,-17.213364,-4.8041134,-19.125662,5.4520783,-13.875602,7.5511394,-11.643817,-3.7410421,-3.5256572,2.3995056,-6.9769506,9.251959,disgust
4534,11486.586,5717.283,1393.565,2391.2761,511.45874,677.975,219.67233,642.8695,272.49393,115.654175,104.08938,211.77856,158.18105,71.99584,111.762276,108.47427,52.335014,72.54356,53.113094,86.95069,-495.302,-16.754711,-16.358616,22.793148,-22.683117,-8.661118,-10.96115,-18.089207,-20.532967,-5.878691,-19.381933,2.9169805,-14.80349,5.621046,-11.345366,-2.2238386,0.86329913,-3.1792195,-11.32143,3.9491127,disgust
4535,14029.868,5485.2896,1506.2821,1305.5298,651.32214,695.9137,323.44046,444.4579,271.41284,140.88531,81.12639,176.03864,102.93185,72.2282,123.66534,79.29679,66.70469,82.718025,98.075066,170.12132,-472.35934,-13.718175,-29.495419,-0.9457445,-21.845543,-9.032569,-23.081783,-17.811554,-12.509162,-1.7585658,-19.62436,4.5857954,-15.628991,6.7874756,-16.045084,1.0993271,-5.5287066,-0.40193272,-10.073465,6.1135807,disgust
4536,10855.166,6235.2896,1430.8252,1190.3395,541.69226,903.23413,176.15413,419.9102,156.17404,121.73704,113.84105,175.90303,228.81377,60.355606,56.750034,144.02603,37.423317,63.975315,77.431786,49.31273,-503.27457,-8.102988,-21.200603,7.2977204,-17.01532,-6.533985,-17.852598,-14.443653,-18.262365,1.6941291,-17.939196,7.0298066,-15.881176,-0.89483225,-8.487181,-2.8770854,-4.251706,-0.76555306,-15.28193,5.0567927,disgust
4537,17026.418,5110.1914,1838.0753,1900.9705,530.4428,754.84796,245.64746,468.58762,258.6309,310.5898,140.36804,199.03519,155.32597,93.55007,135.99889,85.66261,70.83875,53.336906,53.810585,108.012955,-503.31424,-15.991829,-19.51554,8.08317,-21.523672,-5.904713,-18.202343,-15.518495,-13.467744,-2.6714642,-15.396791,5.788486,-16.337236,7.945861,-9.682245,-0.33523178,-3.3183181,2.4134216,-8.08107,5.0391326,disgust
4538,10061.786,7031.6694,1395.6146,1470.4231,676.4727,638.5426,149.05577,460.53122,227.9514,233.92677,77.99619,212.05739,122.474174,55.8601,85.94481,120.75268,44.58128,59.56358,114.38963,156.47064,-500.10092,-3.950059,-24.327084,-1.8535256,-24.94875,-4.1074395,-20.212486,-15.753019,-18.41197,2.534789,-20.120632,9.115378,-13.124758,2.1254973,-7.805664,-2.397365,-5.710427,-0.02230393,-9.268346,2.2900262,disgust
4539,11297.691,5980.0376,989.8774,1064.4148,684.12396,828.0332,253.28767,579.3118,232.88963,145.03076,106.00862,152.83606,117.512596,86.67893,93.70436,103.48651,51.826935,76.29881,66.72763,112.88349,-489.2634,0.84880525,-20.729542,-3.2322187,-25.974005,1.0320404,-16.225246,-26.265987,-12.464645,-5.832304,-15.075037,4.3585024,-17.09842,7.9431233,-14.273569,3.4205167,-6.564991,-1.4758847,-8.668456,0.49785155,disgust
4540,10708.225,8161.876,1568.0682,1218.06,960.35754,731.3028,166.05385,477.49078,216.53665,206.06186,89.940094,156.21452,129.7772,89.50392,59.928127,71.86369,53.32689,98.987785,90.54233,150.71593,-512.9009,-11.845778,-6.167884,-0.9701418,-27.185778,0.16561347,-18.717983,-15.529782,-13.333853,-6.268419,-15.084496,6.3955836,-17.903492,6.732581,-10.659668,3.023619,-5.8663783,-0.64503497,-7.846729,-1.1579349,disgust
4541,13220.313,6598.148,1159.8411,1369.6895,1021.01526,882.44867,220.7643,677.7649,279.00302,137.29913,112.19162,175.46439,165.80923,71.14774,78.54021,120.76996,45.125744,91.34881,78.22169,250.34949,-474.7651,-11.150628,-25.859688,-6.3342366,-37.257935,-2.9707654,-16.416563,-15.072397,-15.357298,-0.9053394,-16.89927,4.126688,-17.708326,7.2487774,-15.410459,-1.2096847,-3.381372,-0.73751605,-7.3202505,5.727971,disgust
4542,15493.8545,6437.4644,1391.9342,1173.9423,834.9136,551.48346,176.79987,487.00833,177.19156,80.282585,125.25787,199.02995,150.7724,94.236664,43.712315,66.53182,50.73327,55.03994,68.94974,86.97695,-518.0605,-24.518572,-12.466654,-5.895907,-23.426443,1.5458832,-15.466352,-12.909572,-12.490441,0.2902375,-12.134473,4.3045273,-15.155277,5.3443274,-9.597893,0.34403327,-4.6479244,1.9823508,-10.545896,5.076069,disgust
4543,14285.02,8596.801,2086.7117,1888.7417,608.85077,641.0555,214.96835,485.10434,167.6413,97.57185,95.99309,110.527016,123.13261,79.4322,100.65898,127.35218,37.19492,37.772552,77.78978,47.24381,-493.28006,-30.52621,-24.677017,3.3681042,-26.936216,2.4198334,-20.546339,-9.59366,-16.33577,4.9279118,-14.697349,2.6326516,-13.694425,2.0780082,-8.587467,-1.203829,-6.617053,2.1416914,-13.007542,4.7358937,disgust
4544,12220.188,6830.021,2017.2516,1095.1528,613.19946,766.1242,149.5868,577.0678,217.1633,127.27896,100.07176,95.34859,133.08392,57.784016,183.46791,94.69702,51.671093,67.17828,75.818054,61.458347,-474.0593,-33.398186,-22.604458,2.7648242,-23.909512,-11.545586,-23.951721,-14.424011,-12.239417,1.7665963,-19.324099,4.715443,-14.277355,7.1151295,-16.865122,-1.8831578,-5.1895633,-0.8767189,-14.554578,4.285517,disgust
4545,9861.833,6895.088,1544.0962,1277.8318,922.19495,830.6996,204.1266,332.04926,212.07953,94.77209,115.83704,142.78839,137.63237,61.41609,113.92075,88.53996,46.29254,54.046032,101.65936,86.09118,-502.53647,-19.340345,-9.669082,3.1722035,-24.279682,-6.6105237,-20.118986,-13.218381,-13.329717,2.7781525,-16.295683,8.9584675,-14.707126,3.5703952,-9.806898,-2.231213,-5.6906886,2.9556975,-15.034227,6.0164356,disgust
4546,8630.89,10162.818,1564.7291,1764.758,563.4935,737.9689,140.59326,993.1293,173.2471,66.77956,101.01063,145.38374,167.42818,47.32198,60.225914,110.27184,59.280945,111.4657,119.23581,258.32196,-503.189,-44.59486,-22.881138,-1.921599,-29.081076,5.1154256,-21.529745,-20.57275,-17.52924,5.027795,-16.62784,11.060785,-13.841702,5.3339334,-4.9562774,-2.154021,-4.87565,2.2523117,-9.42502,7.576056,disgust
4547,8422.576,7027.4185,1392.0634,2124.6277,624.7593,640.88477,218.31577,395.0259,319.41788,229.42032,151.72104,209.12125,114.084885,79.079735,64.954704,112.93137,47.552326,54.825916,79.87608,70.300064,-526.68774,-43.193047,-5.325468,6.7263064,-12.525876,-10.99784,-16.311457,-8.134929,-22.731625,-0.3924428,-17.920034,6.577248,-10.994034,1.320824,-8.417725,-2.0428798,-2.8966763,3.9788349,-15.52842,7.7442884,disgust
4548,9738.178,10957.563,2435.006,1018.9229,907.6667,790.9449,195.76392,525.19336,183.44147,132.91847,96.610596,128.32518,124.82115,65.6423,107.069534,126.617256,54.17026,88.32138,53.96131,52.2909,-449.7844,-29.647867,-13.763474,-7.2584333,-32.139015,-5.9116564,-16.866703,-11.7624855,-14.569042,4.655133,-16.465025,6.5969143,-12.453004,4.211688,-10.812951,-1.3201092,-7.6204224,1.1838064,-12.076935,3.3655856,disgust
4549,14558.93,8343.188,2216.0725,1271.9678,745.4414,622.2729,196.4406,503.40424,159.24069,128.28186,103.93539,114.7318,146.55884,54.82258,65.77771,170.64854,77.64177,68.66833,58.36664,43.408268,-468.2809,-45.47208,-33.08325,2.5404916,-22.965685,-1.7540406,-18.156582,-7.0565524,-12.062157,2.8565173,-18.213703,7.1517725,-13.093076,7.3210626,-9.259523,0.031868424,-4.0595484,0.8126299,-9.37554,3.1247952,disgust
4550,10821.366,9123.304,1850.7198,1640.7982,785.7491,656.68274,289.87625,701.01886,260.91296,111.34686,110.71814,182.32756,136.56712,57.157684,92.38136,112.1764,88.63891,64.12982,59.950848,49.171894,-450.8877,-20.644474,-32.124474,-2.339598,-38.349094,0.45259622,-14.131151,-12.925386,-15.094579,3.3797848,-18.342743,5.5610785,-12.8979845,4.231381,-10.244638,-0.6228566,-7.9745035,0.30909213,-12.686537,2.3746011,disgust
4551,11089.098,10594.5,1903.3003,1310.8269,1250.972,629.4757,359.14716,567.40326,177.27193,144.77899,102.244286,125.369675,160.95248,94.79111,89.41819,162.29788,86.04417,78.86617,52.99077,65.93223,-448.48138,-23.892136,-25.490515,6.651855,-44.781025,-6.1828036,-9.098594,-16.553837,-13.027961,2.0060463,-18.268112,6.069618,-16.105076,6.6395297,-14.928506,0.01598952,-5.4471674,-2.5804248,-11.07094,2.171787,disgust
4552,7832.687,7099.135,1277.9275,2807.697,470.88297,599.7673,259.32608,579.2319,266.64038,208.60263,160.51826,140.97534,117.529655,69.95241,127.146065,169.88235,101.995026,60.44835,90.20871,65.28543,-484.47537,-48.39922,-22.692444,36.177624,-24.103914,-8.589538,-16.992542,-16.267862,-20.860838,-2.143298,-18.206833,5.670763,-13.18387,4.1019006,-9.849892,-2.473353,-2.051973,-0.26370963,-12.897962,5.601734,disgust
4553,12559.455,10970.823,1318.9717,1546.3124,717.70416,799.32056,220.30147,834.6941,204.83864,116.332695,125.10192,145.10759,173.81244,68.87184,59.875854,94.59042,79.2581,126.59443,40.378143,99.63269,-496.20938,-38.151833,-19.882298,6.725609,-28.987583,4.8423214,-24.654387,-21.305048,-13.11772,1.3234205,-15.749513,6.9098907,-15.01819,5.4388914,-6.450446,-2.4467046,-4.0290627,-0.57931477,-8.499894,3.312242,disgust
4554,12833.68,9649.147,1470.5132,1276.1646,719.9519,556.0496,249.08641,557.9045,214.0783,121.96937,87.003334,116.75435,119.99259,82.736855,126.27688,173.39737,70.95493,90.43812,63.186764,116.97596,-484.46982,-50.487972,-18.498856,13.984629,-25.256926,-3.00987,-25.515764,-14.358527,-13.850773,4.2214756,-16.085367,5.0685387,-12.828828,7.2716737,-9.597332,-3.6619456,-4.106218,0.3161496,-9.644213,3.6440315,disgust
4555,9998.569,9906.136,1713.0795,1201.4794,694.26776,769.08813,144.38708,589.7702,200.23863,195.46323,146.03612,136.1951,175.43217,117.692894,69.94309,117.63277,44.737904,86.79951,66.3659,84.51061,-443.23108,-50.77884,-29.822424,11.9393015,-30.535666,-4.8959265,-19.405825,-11.419013,-15.23401,0.43877268,-16.943178,5.756589,-11.764665,5.5888,-10.885561,-1.3944688,-7.31475,2.3493094,-11.015057,1.8503071,disgust
4556,10138.637,8242.151,2430.428,1425.8269,960.7631,821.954,176.49754,475.88107,199.8639,236.50232,109.792015,152.21811,114.1326,55.61198,66.332016,151.50505,43.84142,73.973366,69.27622,158.97601,-459.22238,-46.97838,-16.885187,-0.45967543,-19.457556,-4.4637113,-17.080929,-11.800319,-16.190447,0.10653048,-15.695403,5.2285933,-13.7454,5.1107244,-11.341385,-0.22091831,-6.499571,1.6827743,-10.8518,5.2709947,disgust
4557,12593.667,9497.844,2187.6973,1142.1803,1084.9752,809.4714,205.3759,527.17035,244.0348,165.25655,131.71104,153.61348,134.93117,86.25049,83.10325,115.416504,58.378296,98.32617,100.33044,76.127075,-488.26578,-33.23415,-5.934415,2.3024967,-26.172302,-7.835477,-18.748816,-11.862643,-14.927484,-1.0333422,-13.001099,5.4484024,-14.476466,8.073975,-12.259131,-0.31165043,-3.1195972,-2.6442733,-9.512358,1.0803465,disgust
4558,9650.885,7512.411,1628.6586,1666.4,560.48883,673.597,232.71996,849.7774,338.90823,235.12154,145.46378,134.67078,174.4582,94.74725,74.02479,129.9215,58.978184,79.93625,102.098625,98.699295,-485.6792,-22.98225,-18.834791,2.8948321,-21.066418,-4.896353,-18.970173,-16.732533,-16.001213,-0.21240416,-19.01918,9.699709,-13.397997,2.7048185,-2.502611,-4.48329,-4.093042,3.649305,-13.601212,3.4036458,disgust
4559,9576.365,9829.851,2199.0957,1401.6162,737.2329,841.2655,191.22049,817.8386,275.25546,76.041084,153.82043,124.34711,120.3907,67.58069,57.394005,120.15861,64.630394,97.2244,52.64102,72.72897,-484.60358,-19.228674,-26.332876,-15.301167,-24.780182,0.7126683,-23.003094,-18.48101,-12.611786,3.6098466,-14.639762,3.9296088,-12.658573,3.9585538,-7.0250707,-3.6882064,-6.8259864,2.1714902,-12.310583,4.1562924,disgust
4560,13591.766,9334.183,2665.0396,1033.8564,934.66626,539.7077,211.66447,587.93036,224.05028,180.57738,107.15509,125.14415,138.52596,95.96089,72.7313,164.13911,49.516754,50.114483,86.58474,74.2153,-485.73218,-42.945576,-16.387314,-2.3589644,-21.343729,-3.7405722,-18.64122,-12.206071,-14.466928,-0.24722369,-11.997021,5.0217047,-13.664085,4.8532243,-6.2685304,-0.53031754,-7.9543743,3.6998491,-10.232846,0.5917896,disgust
4561,9639.647,9985.592,2129.4849,982.46124,1024.874,557.543,231.16266,410.37515,261.67224,128.86824,123.937904,157.60286,164.4221,59.62289,95.02183,100.116646,46.40073,105.982605,85.058395,176.88419,-476.51093,-31.496069,-10.155377,-6.36269,-23.9475,-2.417012,-16.329596,-15.337822,-18.155306,3.7445395,-11.170699,5.4127097,-17.592653,7.992233,-13.280078,-0.37200433,-3.1932497,-0.98394257,-8.837843,6.128364,disgust
4562,13275.786,8216.81,1486.8566,1867.3192,895.07666,553.8069,190.87755,466.08786,283.50644,155.29286,101.99152,166.69258,207.90034,66.02639,54.270725,82.17626,43.458294,76.002014,63.798862,89.22214,-493.05167,-58.289585,-23.476921,4.5287285,-27.153751,-2.296203,-19.608782,-9.30885,-13.397147,4.543981,-14.877398,4.0928187,-13.259585,6.7607627,-8.156998,-1.0516514,-4.759515,1.9039918,-8.172624,7.2580853,disgust
4563,9212.561,10061.916,1998.4023,1143.0332,565.6113,645.8143,275.91748,945.5818,379.0655,150.4508,112.95797,173.89317,80.750305,48.752228,84.591805,118.84887,39.91371,81.16556,137.40288,215.16673,-458.26535,-34.208813,-34.148567,7.0495844,-25.13016,0.8209304,-27.311794,-25.216915,-9.365995,2.4504595,-20.40542,6.864988,-13.205981,6.816245,-8.799464,-1.9974407,-7.4663796,4.18526,-11.871593,8.964967,disgust
4564,17604.885,4786.8516,912.2129,1202.9681,489.30734,711.7701,228.14427,492.59686,348.3614,122.183876,162.87619,187.3632,96.82301,75.42533,88.06704,120.28923,62.006393,98.765686,169.49478,225.32338,-508.61804,-40.473843,-15.723928,28.373531,-19.871178,-13.528336,-16.33294,-6.2568555,-22.066746,-0.5910413,-15.649737,4.880575,-12.207983,6.255663,-9.334555,-1.2133254,-3.7779791,3.9463239,-9.062321,8.496076,disgust
4565,13702.578,6427.3105,1147.9204,1412.5913,1285.0953,556.9054,263.54697,690.3866,228.54378,85.9785,123.6298,188.7856,115.36071,87.73664,104.66945,99.29179,78.627045,66.13753,70.62059,90.6508,-477.498,-22.04024,-30.959476,-3.3983753,-36.171932,-2.4749856,-15.483637,-10.816133,-17.810555,4.3441987,-17.280727,6.3915296,-11.394769,1.6710953,-6.600823,-3.0687118,-6.02214,2.0882757,-10.783188,3.4754257,disgust
4566,16706.188,5366.6104,1161.7357,2086.3264,599.3024,871.1952,211.2455,533.31995,300.6917,180.77647,139.23244,101.0793,195.49942,89.775635,106.36443,88.9651,80.90607,75.00818,26.986324,50.943157,-502.3821,-23.651302,-9.722871,24.147884,-16.429708,-10.142862,-18.365444,-11.000951,-13.661464,-2.3175197,-14.619265,7.650187,-14.075866,8.007881,-7.8556867,-2.7163613,-3.100334,1.3761698,-10.060646,5.7937937,disgust
4567,8656.959,6561.8433,1089.3414,2077.3687,413.70087,757.6194,309.0341,630.44214,313.24448,111.611694,149.83272,231.65906,140.76772,119.91874,67.09443,105.237915,76.3641,66.97278,130.37932,158.53163,-484.6995,-36.22707,-19.607971,18.712147,-24.952692,-5.7868595,-17.56214,-20.970592,-21.922703,-0.5881741,-16.806652,5.265809,-15.656506,0.62045395,-10.858956,-0.2929238,-5.610116,-2.1670058,-13.255785,6.9603686,disgust
4568,12325.606,7850.595,1725.9446,1669.0513,821.36505,544.23193,211.29688,532.29803,297.84235,87.819214,122.96819,266.70105,119.27902,66.88775,115.513115,85.583015,57.257473,69.56867,40.684624,105.42153,-467.83972,-18.856585,-24.435596,0.38852534,-36.697712,-7.116199,-15.831796,-16.093763,-16.347996,3.7043347,-20.54229,5.3982315,-15.985273,3.6320388,-9.948507,-0.9747644,-7.3461843,-0.7664838,-13.073595,6.037417,disgust
4569,10924.006,6376.3184,1250.0032,1604.949,539.7063,637.79926,226.37637,573.8492,312.12436,125.18132,143.36975,270.8975,165.81621,72.40179,72.61263,92.89858,37.20706,83.86476,90.43391,160.558,-489.69104,-26.185366,-18.9999,12.705854,-16.691698,-5.574914,-18.954977,-19.040699,-12.3134365,2.3990896,-22.231184,8.673965,-12.682934,4.698918,-10.707972,0.61934024,-2.4257312,-2.3561363,-10.229387,7.2582746,disgust
4570,9132.603,7874.1064,1692.962,1030.1356,664.4949,862.1185,189.0484,1275.5209,230.40228,190.09729,166.92715,133.35529,182.50238,93.13808,103.68626,95.38341,56.343952,61.760162,70.47706,69.58069,-469.72357,-18.48523,-28.465487,4.4035406,-23.098211,3.0483181,-22.969557,-26.056923,-12.077727,1.6024133,-14.964883,9.437002,-16.374712,9.536086,-8.436447,-4.0990405,-4.57366,-0.7531713,-13.370403,4.6025634,disgust
4571,13591.97,7104.7607,2011.1095,1050.837,1307.165,610.52673,247.48764,559.2732,171.38173,145.65038,110.225075,105.71273,159.37607,75.10032,72.88044,153.3554,50.764324,53.33688,66.25765,48.167805,-495.0118,-31.756691,-22.437244,6.0029016,-29.577984,-2.801197,-13.452302,-8.472254,-15.449495,4.596106,-16.276325,6.851872,-12.958982,5.4380116,-8.414554,-0.5744267,-5.4824905,2.1650133,-11.684252,2.9348843,disgust
4572,11691.31,6539.522,1474.2657,1099.4082,931.60974,710.3305,254.19943,574.4714,204.70511,124.82514,123.12035,171.97064,111.97613,49.77681,119.76802,85.8239,44.94543,76.36328,98.66323,104.87411,-520.4303,-18.276632,-18.2601,1.3804383,-18.787891,3.8363073,-15.66909,-18.650179,-18.400892,3.1375742,-17.487272,5.45743,-10.615825,2.6483655,-13.201052,-0.8940664,-3.086241,1.0981798,-9.040595,2.7350283,disgust
4573,14949.653,6215.7876,1382.6422,1454.9908,804.92316,603.67175,236.37073,500.76697,188.42276,171.95761,139.79686,169.18172,124.9495,55.64903,122.87857,104.35313,46.083946,71.78993,46.298134,76.0423,-499.64453,-23.75392,-26.393856,6.179307,-25.029827,-0.5506936,-15.341115,-17.734577,-13.461277,7.4758763,-19.526451,8.114156,-15.219244,2.2180502,-9.512682,1.2343317,-4.5296464,-1.0938925,-7.2919884,2.1288881,disgust
4574,15552.698,6495.1963,1550.1395,1107.8241,669.7481,948.56213,174.61787,575.13245,276.72177,126.063416,167.14177,140.8723,160.57524,83.68896,155.80531,122.86066,62.50996,173.60652,77.68182,153.98499,-457.09033,-26.010002,-21.913897,16.098246,-22.66035,-9.204027,-22.677164,-13.304853,-11.848915,-2.1418715,-14.870187,7.70504,-15.456306,9.233097,-12.244353,-3.0891047,-3.1322296,-0.9320333,-9.560469,7.2646666,disgust
4575,14294.655,6492.111,1551.2181,1256.2096,782.9496,777.5626,391.02548,643.24384,276.32535,200.5225,110.95355,135.19438,112.811005,59.437607,86.88923,84.742424,62.94021,39.197395,73.302,116.25598,-483.75574,-11.917907,-30.12226,0.39030653,-25.170183,1.8537371,-23.541012,-18.860699,-11.786666,0.8604036,-16.82071,6.6630435,-15.278222,2.7648208,-8.532717,-6.665028,-7.0369077,0.35808507,-12.800018,5.7898774,disgust
4576,14427.007,6795.236,1723.334,1327.6984,817.1653,588.7212,182.78212,602.1702,179.64368,184.30164,159.08891,119.819305,143.89517,73.511635,111.65882,134.56805,44.227024,71.52465,57.14062,116.43919,-477.67548,-18.095684,-23.810343,6.7755723,-22.853722,-2.5636694,-19.776743,-18.107475,-13.132959,3.9712505,-18.651379,3.9651408,-17.393187,8.183467,-11.978039,-1.9810039,-6.1462216,-1.5070939,-9.29205,3.7292764,disgust
4577,11314.775,9277.536,1258.4655,1379.478,1159.9113,752.82214,233.88344,552.3145,205.96112,107.7021,151.57436,130.55992,145.29684,52.235294,81.87305,112.83326,45.662884,65.39328,56.332172,84.672104,-489.08496,-28.669762,-8.292825,8.590423,-29.423046,-3.386651,-16.554956,-12.622313,-15.125219,-0.11418849,-17.696712,7.114005,-14.891822,6.1074424,-5.983387,-1.7870134,-2.2320492,-0.9499119,-12.207923,4.4879355,disgust
4578,17012.309,6316.091,1619.1777,1025.3209,1051.263,510.9694,196.73506,592.59155,228.72977,152.93578,210.81956,187.06581,180.24097,79.77211,103.706505,122.09779,50.760784,79.19603,56.12968,116.402565,-463.61847,-47.177513,-29.098227,4.268554,-30.911798,-0.07339097,-15.909951,-12.646773,-17.970179,4.9792333,-15.280616,3.1644158,-15.0828495,5.4229836,-10.883359,-1.8172704,-2.992473,-1.400765,-10.749656,7.438217,disgust
4579,13750.857,8393.839,1396.6969,1719.4724,753.44904,797.938,177.50221,786.42523,335.4292,153.4336,150.41615,217.49667,205.47702,47.37814,97.56011,129.27623,46.49836,52.764164,65.201004,106.238716,-490.685,-9.957001,-24.256441,-4.5644383,-22.933092,5.1401267,-14.1850815,-23.628641,-10.871238,7.4821353,-16.852827,10.5007715,-16.831339,5.6371107,-8.60034,-2.2164905,-3.850556,1.8552996,-10.655955,7.040147,disgust
4580,13362.642,6338.304,1788.3578,1506.8582,936.9893,517.67285,273.1411,455.25787,232.26729,161.34653,152.20746,183.57382,138.66367,82.95537,117.23422,150.76588,68.74151,62.211983,107.41826,169.28389,-470.775,-17.3924,-19.121712,6.2067924,-20.420238,-6.026742,-17.163902,-15.247795,-22.807257,2.66369,-19.30003,4.6802096,-19.282106,4.5925355,-10.848085,-1.4539409,-5.407166,-1.4901646,-9.136618,3.9211771,disgust
4581,9460.186,8417.275,1358.993,1363.0269,964.24097,837.81885,163.47876,561.4911,221.15215,224.88222,118.134735,141.65518,144.84294,73.52059,68.2303,106.146,58.748573,87.14151,112.08381,146.2569,-494.9453,-37.184223,-7.9860086,3.7243874,-24.49909,-9.514127,-16.726055,-14.048025,-15.677437,-0.120585255,-14.014043,7.381541,-13.079409,7.733276,-10.788349,0.54289865,-4.536405,-0.046926923,-8.247674,0.57943183,disgust
4582,10302.747,6470.333,1355.7484,1554.2754,907.1286,783.9316,225.38336,535.7366,274.76,263.95346,115.10566,224.73267,122.52756,60.374485,98.773445,78.275,67.74588,123.77454,149.21152,295.6491,-497.6625,-8.063083,-20.067091,10.256899,-24.01787,-10.682904,-20.079351,-12.714936,-19.845009,0.0884042,-22.309395,8.384623,-13.361785,0.19243664,-5.23282,-3.7012615,-7.812041,4.2409425,-9.154651,3.1691945,disgust
4583,13641.923,9162.31,1538.8691,1272.8995,1013.06757,576.9308,162.06912,439.61258,208.27873,167.44138,90.11208,190.11125,109.17981,67.22318,63.714104,110.05831,58.933437,80.469696,94.43179,126.04594,-508.22913,-28.674181,-14.627323,7.6536565,-26.082983,-6.8565326,-18.17699,-12.789668,-18.265505,-1.2201724,-16.803736,8.195129,-12.550095,3.8045256,-7.7461596,-2.0670197,-7.4867606,1.8572783,-8.959233,0.7965439,disgust
4584,15800.205,6302.8965,1778.7034,1165.684,714.48456,748.1686,148.0882,635.32416,171.957,179.13696,167.38785,130.86818,186.04472,120.74326,62.488186,72.34296,54.692394,60.888794,128.08733,68.8212,-471.44897,-12.317996,-18.039923,4.0601063,-24.859068,-10.996533,-21.502518,-9.067485,-13.81541,-2.6919825,-16.700891,5.3820662,-16.952314,3.9887269,-13.136315,1.199105,-5.8723407,-0.67065936,-8.754207,2.434349,disgust
4585,11063.966,7101.527,1414.7687,1250.7543,1418.4412,593.9302,256.09598,637.92334,298.97467,85.69393,149.85948,208.57747,174.3908,75.01405,96.357666,96.961555,50.66973,53.16666,101.49349,170.33485,-492.9937,-1.9126146,-23.927904,-6.9202905,-28.74408,-2.7995715,-18.511171,-6.7241006,-17.345829,6.307309,-16.31612,9.210179,-11.295373,2.4846425,-8.512499,-0.32227477,-6.9948735,1.378126,-9.392473,1.8339921,disgust
4586,13441.089,8229.215,1380.2213,1700.5835,1271.1029,480.15604,234.82402,502.5828,195.09595,130.48325,166.93185,127.213036,187.67726,66.17493,96.26385,81.27132,61.713837,68.45833,66.84311,145.91739,-503.77048,-26.078152,-27.289122,7.314165,-36.650574,-3.8965437,-10.939339,-10.517463,-12.222781,2.7309568,-15.91607,4.0283976,-12.454226,6.605423,-10.0514765,1.6979632,-6.6396966,1.0309639,-5.7242355,4.2329764,disgust
